,budget,company,country,director,gross,name,rating,released,runtime,score,star,votes,writer,release,movieId,title,title_lower,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,Western,profit,profit_margin
3399,32000000.0,New Line Cinema,USA,David Cronenberg,31493782.0,A History of Violence,R,2005-09-30,96,7.5,Viggo Mortensen,198947,John Wagner,2005,37733,"History of Violence, A","history of violence, a",1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,-506218.0,-0.016073585573177587
3400,100000000.0,Twentieth Century Fox Film Corporation,USA,Tim Story,154696080.0,Fantastic Four,PG-13,2005-07-08,106,5.7,Ioan Gruffudd,280250,Mark Frost,2005,34150,Fantastic Four,fantastic four,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,54696080.0,0.3535712087856396
3401,15000000.0,BBC Films,UK,Woody Allen,23089926.0,Match Point,R,2006-01-20,124,7.7,Scarlett Johansson,178918,Woody Allen,2005,41285,Match Point,match point,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,8089926.0,0.35036604274955235
3402,25000000.0,Universal Pictures,USA,Kirk Jones,47144110.0,Nanny McPhee,PG,2006-01-27,97,6.6,Emma Thompson,55077,Emma Thompson,2005,43560,Nanny McPhee,nanny mcphee,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,22144110.0,0.46971106252721706
3403,75000000.0,DreamWorks Animation,USA,Eric Darnell,193595521.0,Madagascar,PG,2005-05-27,86,6.9,Chris Rock,294387,Mark Burton,2005,33615,Madagascar,madagascar,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,118595521.0,0.612594343027182
3404,50000000.0,Warner Bros.,USA,Jay Chandrasekhar,80270227.0,The Dukes of Hazzard,PG-13,2005-08-05,104,5.1,Seann William Scott,68938,John O'Brien,2005,34520,"Dukes of Hazzard, The","dukes of hazzard, the",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30270227.0,0.3771040413278014
3405,50000000.0,Entertainment Manufacturing Company,USA,Andrew Niccol,24149632.0,Lord of War,R,2005-09-16,122,7.6,Nicolas Cage,261701,Andrew Niccol,2005,36529,Lord of War,lord of war,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,-25850368.0,-1.0704249240733772
3406,950000.0,Lions Gate Films,USA,David Slade,1007962.0,Hard Candy,R,2006-04-28,104,7.1,Patrick Wilson,138885,Brian Nelson,2005,44974,Hard Candy,hard candy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,57962.0,0.05750415194223592
3407,55000000.0,Touchstone Pictures,USA,Robert Schwentke,89707299.0,Flightplan,PG-13,2005-09-23,98,6.2,Jodie Foster,134241,Peter A. Dowling,2005,37727,Flightplan,flightplan,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,34707299.0,0.38689492813734144
3408,85000000.0,Columbia Pictures Corporation,USA,Rob Marshall,57490508.0,Memoirs of a Geisha,PG-13,2005-12-23,145,7.4,Ziyi Zhang,124833,Robin Swicord,2005,41571,Memoirs of a Geisha,memoirs of a geisha,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-27509492.0,-0.47850493858916676
3409,20000000.0,Screen Gems,USA,Scott Derrickson,75072454.0,The Exorcism of Emily Rose,PG-13,2005-09-09,119,6.7,Laura Linney,103356,Paul Harris Boardman,2005,37720,"Exorcism of Emily Rose, The","exorcism of emily rose, the",0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,55072454.0,0.7335906989266663
3410,30000000.0,New Line Cinema,USA,Terrence Malick,12712093.0,The New World,PG-13,2006-01-20,135,6.7,Colin Farrell,74644,Terrence Malick,2005,42418,"New World, The","new world, the",0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-17287907.0,-1.359957561669821
3411,60000000.0,Twentieth Century Fox Film Corporation,USA,Adam Shankman,82571173.0,Cheaper by the Dozen 2,PG,2005-12-21,94,5.5,Steve Martin,46237,Sam Harper,2005,42009,Cheaper by the Dozen 2,cheaper by the dozen 2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22571173.0,0.27335415230203886
3412,45000000.0,Paramount Pictures,USA,John Singleton,74494381.0,Four Brothers,R,2005-08-12,109,6.9,Mark Wahlberg,117043,David Elliot,2005,34534,Four Brothers,four brothers,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,29494381.0,0.39592759351876483
3413,50000000.0,Dimension Films,USA,Robert Rodriguez,39177684.0,The Adventures of Sharkboy and Lavagirl 3-D,PG,2005-06-10,93,3.5,Cayden Boyd,22677,Robert Rodriguez,2005,33681,"Adventures of Sharkboy and Lavagirl 3-D, The","adventures of sharkboy and lavagirl 3-d, the",1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-10822316.0,-0.276236747429991
3414,15000000.0,Warner Bros.,USA,Shane Black,4243756.0,Kiss Kiss Bang Bang,R,2005-11-18,103,7.6,Robert Downey Jr.,188313,Brett Halliday,2005,38061,Kiss Kiss Bang Bang,kiss kiss bang bang,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,-10756244.0,-2.534604722797446
3415,3000000.0,Eden Rock Media,USA,Rob McKittrick,16124543.0,Waiting...,R,2005-10-07,94,6.8,Ryan Reynolds,79505,Rob McKittrick,2005,37384,Waiting...,waiting...,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13124543.0,0.8139482154626025
3416,88000000.0,Dimension Films,USA,Terry Gilliam,37916267.0,The Brothers Grimm,PG-13,2005-08-26,118,5.9,Matt Damon,103728,Ehren Kruger,2005,36401,"Brothers Grimm, The","brothers grimm, the",0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,-50083733.0,-1.32090358473317
3417,25000000.0,Alcon Entertainment,USA,Ken Kwapis,39008741.0,The Sisterhood of the Traveling Pants,PG,2005-06-01,119,6.5,Amber Tamblyn,47742,Ann Brashares,2005,33669,"Sisterhood of the Traveling Pants, The","sisterhood of the traveling pants, the",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,14008741.0,0.3591179987070077
3418,60000000.0,Columbia Pictures Corporation,USA,Lee Tamahori,26873932.0,xXx: State of the Union,PG-13,2005-04-29,101,4.4,Ice Cube,58727,Rich Wilkes,2005,33158,xXx: State of the Union,xxx: state of the union,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-33126068.0,-1.232646863882814
3421,26000000.0,DreamWorks,USA,Wes Craven,57891803.0,Red Eye,PG-13,2005-08-19,85,6.5,Rachel McAdams,99003,Carl Ellsworth,2005,35957,Red Eye,red eye,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,31891803.0,0.5508863318698158
3422,75000000.0,Twentieth Century Fox Animation,USA,Chris Wedge,128200012.0,Robots,PG,2005-03-11,91,6.3,Ewan McGregor,111639,Ron Mita,2005,32031,Robots,robots,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,53200012.0,0.4149766538243382
3424,58000000.0,DreamWorks,USA,Mark Waters,48318130.0,Just Like Heaven,PG-13,2005-09-16,95,6.7,Reese Witherspoon,87397,Peter Tolan,2005,36525,Just Like Heaven,just like heaven,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-9681870.0,-0.20037758083766902
3425,475000.0,Bergman Lustig Productions,USA,Rian Johnson,2060589.0,Brick,R,2006-04-14,110,7.4,Joseph Gordon-Levitt,89353,Rian Johnson,2005,44761,Brick,brick,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1585589.0,0.7694833855756776
3426,75000000.0,Columbia Pictures,USA,Martin Campbell,46464023.0,The Legend of Zorro,PG,2005-10-28,129,5.9,Antonio Banderas,77748,Roberto Orci,2005,39435,"Legend of Zorro, The","legend of zorro, the",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-28535977.0,-0.6141520935455804
3427,30000000.0,Coach Carter,USA,Thomas Carter,67264877.0,Coach Carter,PG-13,2005-01-14,136,7.3,Samuel L. Jackson,100602,Mark Schwahn,2005,31225,Coach Carter,coach carter,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,37264877.0,0.5540020091020162
3428,70000000.0,Warner Bros.,USA,Rob Reiner,43000262.0,Rumor Has It...,PG-13,2005-12-25,97,5.5,Jennifer Aniston,43996,Ted Griffin,2005,42007,Rumor Has It...,rumor has it...,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,-26999738.0,-0.627897057929554
3429,56000000.0,Walt Disney Pictures,Canada,Adam Shankman,113086868.0,The Pacifier,PG,2005-03-04,95,5.6,Vin Diesel,72886,Thomas Lennon,2005,32017,"Pacifier, The","pacifier, the",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,57086868.0,0.5048054562798574
3430,30000000.0,Twentieth Century Fox Film Corporation,USA,John Polson,51100486.0,Hide and Seek,R,2005-01-28,101,5.9,Robert De Niro,73932,Ari Schlossberg,2005,31427,Hide and Seek,hide and seek,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,21100486.0,0.4129214348372342
3431,1000000.0,"Australian Film Finance Corporation, The",Australia,Greg McLean,16188180.0,Wolf Creek,R,2005-12-25,99,6.3,Nathan Phillips,59341,Greg McLean,2005,40723,Wolf Creek,wolf creek,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,15188180.0,0.9382265331865596
3432,150000000.0,Walt Disney Pictures,USA,Mark Dindal,135386665.0,Chicken Little,G,2005-11-04,81,5.8,Zach Braff,70253,Mark Dindal,2005,40339,Chicken Little,chicken little,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-14613335.0,-0.10793777215798912
3433,25000000.0,Columbia Pictures Corporation,USA,Catherine Hardwicke,11008432.0,Lords of Dogtown,PG-13,2005-06-03,107,7.1,Heath Ledger,46416,Stacy Peralta,2005,33672,Lords of Dogtown,lords of dogtown,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-13991568.0,-1.270986458380267
3434,22000000.0,Di Bonaventura Pictures,USA,Mikael Håfström,36024076.0,Derailed,R,2005-11-11,108,6.6,Clive Owen,65085,Stuart Beattie,2005,40614,Derailed,derailed,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,14024076.0,0.38929731327460004
3435,43000000.0,Universal Pictures,USA,Iain Softley,47806295.0,The Skeleton Key,PG-13,2005-08-12,104,6.5,Kate Hudson,93583,Ehren Kruger,2005,34532,"Skeleton Key, The","skeleton key, the",0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,4806295.0,0.10053686444431638
3436,50000000.0,Columbia Pictures Corporation,USA,John Stockwell,18472363.0,Into the Blue,PG-13,2005-09-30,110,5.8,Paul Walker,66598,Matt Johnson,2005,37853,Into the Blue,into the blue,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-31527637.0,-1.706746289037304
3437,60000000.0,John Wells Productions,UK,Andrzej Bartkowiak,28031250.0,Doom,R,2005-10-21,105,5.2,Karl Urban,92480,Dave Callaham,2005,37380,Doom,doom,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-31968750.0,-1.140468227424749
3438,7900000.0,BBC Films,UK,Ol Parker,671240.0,Imagine Me & You,R,2006-05-25,90,6.8,Piper Perabo,25074,Ol Parker,2005,43744,Imagine Me & You,imagine me & you,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,-7228760.0,-10.769262856802335
3440,32000000.0,EuropaCorp,France,Louis Leterrier,43095600.0,Transporter 2,PG-13,2005-09-02,87,6.3,Jason Statham,167685,Luc Besson,2005,36519,Transporter 2,transporter 2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11095600.0,0.25746479919063664
3442,7000000.0,Sony Pictures Classics,USA,Bennett Miller,28747570.0,Capote,R,2006-02-03,114,7.4,Philip Seymour Hoffman,108050,Dan Futterman,2005,37741,Capote,capote,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,21747570.0,0.7565011581848483
3443,45000000.0,Universal Pictures,USA,Susan Stroman,19377727.0,The Producers,PG-13,2005-12-25,134,6.4,Nathan Lane,36654,Mel Brooks,2005,42002,"Producers, The","producers, the",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-25622273.0,-1.3222537916856811
3444,10000000.0,Focus Features,USA,Jim Jarmusch,13744960.0,Broken Flowers,R,2005-08-26,106,7.2,Bill Murray,86481,Jim Jarmusch,2005,34437,Broken Flowers,broken flowers,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3744960.0,0.2724605964659046
3445,130000000.0,Paramount Pictures,UK,Breck Eisner,68671925.0,Sahara,PG-13,2005-04-08,124,6.0,Matthew McConaughey,81514,Clive Cussler,2005,32596,Sahara,sahara,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-61328075.0,-0.893058917454258
3446,50000000.0,Warner Bros.,USA,Stephen Gaghan,50824620.0,Syriana,R,2005-12-09,128,7.0,George Clooney,114811,Stephen Gaghan,2005,40583,Syriana,syriana,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,824620.0,0.016224813879572537
3447,50000000.0,Regency Enterprises,USA,Marc Forster,3626883.0,Stay,R,2005-10-21,99,6.9,Ewan McGregor,65389,David Benioff,2005,39427,Stay,stay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-46373117.0,-12.785942364283601
3448,17500000.0,The Weinstein Company,USA,Cory Edwards,51386611.0,Hoodwinked!,PG,2006-01-13,80,6.5,Anne Hathaway,48853,Cory Edwards,2005,42734,Hoodwinked!,hoodwinked!,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,33886611.0,0.6594443638246547
3449,17000000.0,The Family Stone,USA,Thomas Bezucha,60062868.0,The Family Stone,PG-13,2005-12-16,103,6.3,Dermot Mulroney,52044,Thomas Bezucha,2005,41573,"Family Stone, The","family stone, the",0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,43062868.0,0.7169632325915573
3451,20000000.0,Miramax,USA,John Madden,7524766.0,Proof,PG-13,2005-10-07,100,6.8,Gwyneth Paltrow,38387,David Auburn,2005,36527,Proof,proof,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-12475234.0,-1.6578899596346253
3452,50000000.0,DreamWorks,USA,Hideo Nakata,76231249.0,The Ring Two,PG-13,2005-03-18,110,5.4,Naomi Watts,78527,Ehren Kruger,2005,27839,"Ring Two, The","ring two, the",0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,26231249.0,0.34410099984062964
3454,2000000.0,UK Film Council,Australia,John Hillcoat,1900725.0,The Proposition,R,2006-06-09,104,7.4,Ray Winstone,44941,Nick Cave,2005,39381,"Proposition, The","proposition, the",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-99275.0,-0.05223007010482842
3455,50000000.0,New Line Cinema,France,Tony Scott,10169202.0,Domino,R,2005-10-14,127,6.0,Keira Knightley,59944,Richard Kelly,2005,37382,Domino,domino,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,-39830798.0,-3.9168066481519395
3456,84000000.0,New Line Cinema,USA,Lawrence Guterman,17018422.0,Son of the Mask,PG,2005-02-18,94,2.2,Jamie Kennedy,44519,Lance Khazei,2005,31698,Son of the Mask,son of the mask,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,-66981578.0,-3.9358277753366324
3457,30000000.0,Touchstone Pictures,USA,Nigel Cole,21835784.0,A Lot Like Love,PG-13,2005-04-22,107,6.6,Ashton Kutcher,61081,Colin Patrick Lynch,2005,33145,"Lot Like Love, A","lot like love, a",0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,-8164216.0,-0.37389159006152467
3458,30000000.0,Touchstone Pictures,USA,Walter Salles,25473352.0,Dark Water,PG-13,2005-07-08,105,5.6,Jennifer Connelly,53073,Kôji Suzuki,2005,34143,Dark Water,dark water,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,-4526648.0,-0.17770130919558605
3459,40000000.0,Cent Productions Inc.,USA,Jim Sheridan,30981850.0,Get Rich or Die Tryin',R,2005-11-09,117,5.1,50 Cent,38564,Terence Winter,2005,40574,Get Rich or Die Tryin',get rich or die tryin',1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-9018150.0,-0.29107848627502875
3460,30000000.0,Screen Gems,USA,Bruce Hunt,15007991.0,The Cave,PG-13,2005-08-26,97,5.1,Piper Perabo,30287,Michael Steinberg,2005,36509,"Cave, The","cave, the",1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-14992009.0,-0.9989351006407187
3461,19300000.0,Recorded Picture Company (RPC),UK,Terry Gilliam,66453.0,Tideland,R,2006-08-11,120,6.5,Jeff Bridges,28341,Tony Grisoni,2005,47465,Tideland,tideland,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,-19233547.0,-289.4308308127549
3463,18000000.0,Revolution Studios,USA,Rupert Wainwright,29511112.0,The Fog,PG-13,2005-10-14,100,3.6,Tom Welling,30834,Cooper Layne,2005,39400,"Fog, The","fog, the",1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,11511112.0,0.39006025933553434
3464,35000000.0,Warner Bros.,USA,Niki Caro,18324242.0,North Country,R,2005-10-21,126,7.3,Charlize Theron,34660,Michael Seitzman,2005,39234,North Country,north country,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-16675758.0,-0.9100380796106055
3465,25000000.0,OLC / Rights Entertainment,New Zealand,Roger Donaldson,5128124.0,The World's Fastest Indian,PG-13,2006-03-24,127,7.8,Anthony Hopkins,46465,Roger Donaldson,2005,43396,"World's Fastest Indian, The","world's fastest indian, the",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-19871876.0,-3.8750771237200974
3466,100000000.0,Columbia Pictures Corporation,USA,Dean Parisot,110332737.0,Fun with Dick and Jane,PG-13,2005-12-21,90,6.1,Jim Carrey,117210,Judd Apatow,2005,42011,Fun with Dick and Jane,fun with dick and jane,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10332737.0,0.09365069045645083
3467,57000000.0,Paramount Pictures,USA,Cameron Crowe,26838389.0,Elizabethtown,PG-13,2005-10-14,123,6.4,Orlando Bloom,61111,Cameron Crowe,2005,39231,Elizabethtown,elizabethtown,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,-30161611.0,-1.1238234530395994
3468,8000000.0,Crunk Pictures,USA,Craig Brewer,22201636.0,Hustle & Flow,R,2005-07-22,116,7.4,Terrence Howard,34921,Craig Brewer,2005,34271,Hustle & Flow,hustle & flow,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,14201636.0,0.6396661939687688
3470,22000000.0,Columbia Pictures Corporation,USA,Mike Bigelow,22264487.0,Deuce Bigalow: European Gigolo,R,2005-08-12,83,4.6,Rob Schneider,43334,Harris Goldberg,2005,34530,Deuce Bigalow: European Gigolo,deuce bigalow: european gigolo,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,264487.0,0.011879321540172922
3471,85000000.0,Columbia Pictures Corporation,USA,Nora Ephron,62252415.0,Bewitched,PG-13,2005-06-24,102,4.8,Nicole Kidman,61436,Nora Ephron,2005,33836,Bewitched,bewitched,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-22747585.0,-0.3654088761054491
3473,3200000.0,Dimension Films,USA,John Gulager,54556.0,Feast,R,2007-01-18,95,6.4,Navi Rawat,26705,Marcus Dunstan,2005,48678,Feast,feast,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,-3145444.0,-57.65532663685021
3474,20000000.0,AITD Productions,Canada,Uwe Boll,5178569.0,Alone in the Dark,R,2005-01-28,99,2.3,Christian Slater,38854,Elan Mastai,2005,31424,Alone in the Dark,alone in the dark,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,-14821431.0,-2.8620707766952607
3477,30000000.0,Miramax,USA,Lasse Hallström,8586392.0,An Unfinished Life,PG-13,2005-09-16,108,7.0,Jennifer Lopez,25594,Mark Spragg,2005,37475,"Unfinished Life, An","unfinished life, an",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-21413608.0,-2.493900581291886
3478,45000000.0,Castle Rock Entertainment,USA,John Pasquin,48478006.0,Miss Congeniality 2: Armed and Fabulous,PG-13,2005-03-24,115,5.0,Sandra Bullock,56280,Marc Lawrence,2005,32296,Miss Congeniality 2: Armed and Fabulous,miss congeniality 2: armed and fabulous,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3478006.0,0.07174399871149816
3479,80000000.0,Universal Pictures,UK,Sydney Pollack,72708161.0,The Interpreter,PG-13,2005-04-22,128,6.4,Nicole Kidman,89351,Martin Stellman,2005,27821,"Interpreter, The","interpreter, the",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-7291839.0,-0.1002891408572416
3480,32000000.0,Revolution Studios,USA,Brian Levant,82674398.0,Are We There Yet?,PG,2005-01-21,95,4.6,Ice Cube,24485,Steven Gary Banks,2005,31422,Are We There Yet?,are we there yet?,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,50674398.0,0.6129394253345516
3481,30000000.0,Fox 2000 Pictures,USA,Bobby Farrelly,42071069.0,Fever Pitch,PG-13,2005-04-08,104,6.2,Drew Barrymore,37872,Lowell Ganz,2005,32598,Fever Pitch,fever pitch,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,12071069.0,0.28692090044110835
3482,135000000.0,Columbia Pictures Corporation,USA,Rob Cohen,32116746.0,Stealth,PG-13,2005-07-29,121,5.0,Josh Lucas,47130,W.D. Richter,2005,34334,Stealth,stealth,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-102883254.0,-3.2034146298631874
3484,45000000.0,Universal Pictures,USA,Jesse Dylan,52580895.0,Kicking & Screaming,PG,2005-05-13,95,5.6,Will Ferrell,31788,Leo Benvenuti,2005,33495,Kicking & Screaming,kicking & screaming,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7580895.0,0.14417584561845134
3485,1500000.0,IFC Productions,USA,Rebecca Miller,712294.0,The Ballad of Jack and Rose,R,2005-04-08,100,6.7,Daniel Day-Lewis,9875,Rebecca Miller,2005,32584,"Ballad of Jack and Rose, The","ballad of jack and rose, the",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-787706.0,-1.1058720135225062
3486,900000.0,Andrea Sperling Productions,USA,Jamie Babbit,381186.0,The Quiet,R,2006-08-25,96,6.4,Camilla Belle,13952,Abdi Nazemian,2005,47830,"Quiet, The","quiet, the",0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,-518814.0,-1.3610520848089909
3488,20000000.0,Rogue Pictures,France,Jean-François Richet,19976073.0,Assault on Precinct 13,R,2005-01-19,109,6.3,Ethan Hawke,68103,John Carpenter,2005,31420,Assault on Precinct 13,assault on precinct 13,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,-23927.0,-0.001197782967653352
3490,25000000.0,Serendipity Point Films,Canada,Atom Egoyan,871527.0,Where the Truth Lies,UNRATED,2005-10-07,107,6.5,Kevin Bacon,15631,Atom Egoyan,2005,39419,Where the Truth Lies,where the truth lies,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-24128473.0,-27.68528456375993
3491,35000000.0,Columbia Pictures Corporation,USA,Kevin Rodney Sullivan,68915888.0,Guess Who,PG-13,2005-03-25,105,5.9,Ashton Kutcher,35503,William Rose,2005,32298,Guess Who,guess who,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,33915888.0,0.4921345278174461
3492,25000000.0,Boll Kino Beteiligungs GmbH & Co. KG,Germany,Uwe Boll,2405420.0,BloodRayne,R,2006-01-06,95,2.9,Kristanna Loken,31478,Guinevere Turner,2005,42721,BloodRayne,bloodrayne,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-22594580.0,-9.393195367129232
3493,20000000.0,Screen Gems,USA,Stephen Kay,46752382.0,Boogeyman,PG-13,2005-02-04,89,4.1,Barry Watson,27378,Eric Kripke,2005,31431,Boogeyman,boogeyman,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,26752382.0,0.5722143098505654
3495,14000000.0,Twentieth Century Fox Film Corporation,USA,Wayne Wang,32645546.0,Because of Winn-Dixie,PG,2005-02-18,106,6.4,AnnaSophia Robb,9001,Kate DiCamillo,2005,31700,Because of Winn-Dixie,because of winn-dixie,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,18645546.0,0.5711512988632508
3496,2500000.0,REN-Mar Studios,USA,Marcos Siega,305688.0,Pretty Persuasion,R,2007-06-15,100,6.6,Evan Rachel Wood,9036,Skander Halim,2005,34540,Pretty Persuasion,pretty persuasion,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-2194312.0,-7.178273272094423
3497,80000000.0,Miramax,USA,John Dahl,10166502.0,The Great Raid,R,2005-08-12,132,6.7,Benjamin Bratt,19340,William B. Breuer,2005,34536,The Great Raid,the great raid,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-69833498.0,-6.868979910691013
3498,30000000.0,Warner Bros.,USA,Gary David Goldberg,43894863.0,Must Love Dogs,PG-13,2005-07-29,98,5.9,Diane Lane,27405,Claire Cook,2005,34336,Must Love Dogs,must love dogs,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,13894863.0,0.3165487268977238
3499,30000000.0,Paramount Pictures,USA,Richard Linklater,32868349.0,Bad News Bears,PG-13,2005-07-22,113,5.8,Billy Bob Thornton,18270,Bill Lancaster,2005,34321,Bad News Bears,bad news bears,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2868349.0,0.08726781500342472
3500,1000000.0,Belladonna Productions,USA,Duncan Tucker,9015303.0,Transamerica,R,2006-03-03,103,7.4,Felicity Huffman,37575,Duncan Tucker,2005,42004,Transamerica,transamerica,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8015303.0,0.8890774941230484
3502,33100000.0,Twentieth Century Fox Film Corporation,USA,Steve Carr,16808336.0,Rebound,PG,2005-07-01,86,5.1,Martin Lawrence,11109,William Wolff,2005,34129,Rebound,rebound,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-16291664.0,-0.9692609667012844
3503,40000000.0,Revolution Studios,USA,Stephen Herek,19699706.0,Man of the House,PG-13,2005-02-25,100,5.4,Tommy Lee Jones,20682,John J. McLaughlin,2005,31867,Man of the House,man of the house,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-20300294.0,-1.0304871554935895
3504,20000000.0,Universal Pictures,USA,D.J. Caruso,22862049.0,Two for the Money,R,2005-10-07,122,6.2,Matthew McConaughey,38668,Dan Gilroy,2005,38992,Two for the Money,two for the money,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2862049.0,0.12518777297695408
3505,16000000.0,Tag Entertainment,USA,Steve Boyum,3101301.0,Supercross,PG-13,2005-08-17,80,4.1,Steve Howey,4076,Ken Solarz,2005,36392,Supercross,supercross,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12898699.0,-4.159125154249781
3506,25000000.0,Universal Pictures,USA,Mark Rosman,16247775.0,The Perfect Man,PG,2005-06-17,100,5.5,Hilary Duff,24927,Michael McQuown,2005,33815,"Perfect Man, The","perfect man, the",0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,-8752225.0,-0.53867221819603
3507,7000000.0,Warner Independent Pictures (WIP),USA,Liev Schreiber,1705595.0,Everything Is Illuminated,PG-13,2005-10-14,106,7.5,Elijah Wood,52683,Jonathan Safran Foer,2005,36535,Everything Is Illuminated,everything is illuminated,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-5294405.0,-3.1041396111034567
